date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-02-28 08:15:07,dawei966,,0,0,0,"Happening now. @EuropeanChamber group of companies led by President #JoergWuttke and @ChinaEUMission Ambassador Zhang Ming in videocall to continue to work closely on #coronavirus crisis and on upcoming EU-China Summit pic.twitter.com/zIGN871TUR",,@EuropeanChamber @ChinaEUMission,#JoergWuttke #coronavirus,1233304611341074437,https://twitter.com/dawei966/status/1233304611341074437
2020-02-28 08:15:07,chouchou_ddadda,JTBC_news,0,0,0,"there are 2337 cases of coronavirus now and still no information from @TOPmedia_Kr about postponing Wooseok's fanmeeting?https://twitter.com/JTBC_news/status/1233301600950571008 …",,@TOPmedia_Kr,,1233304610254622720,https://twitter.com/chouchou_ddadda/status/1233304610254622720
2020-02-28 08:15:07,irinamow,,0,0,0,"Masoumeh Ebtekar, Iran's vice president for women and family affairs, has tested positive for the novel coronavirus, according to Islamic Republic News Agency (IRNA). #伊朗副总统新型冠状病毒检测呈阳#https://weibointl.api.weibo.cn/share/127204622.html?weibo_id=4476708629657831 …",,,#伊朗副总统新型冠状病毒检测呈阳 #https,1233304609235423234,https://twitter.com/irinamow/status/1233304609235423234
2020-02-28 08:15:06,Billyavrian1,,0,0,0,"もたもたしすぎた草加 . . #KamenRiderZeroOne #KamenRider #kamenriderfaiz #tokusatsu #supersentai #PowerRangers #powerrangersbeastmorphers #KADOKAWA #KADOKAWAサクラナイツ #TOEIC #TOEI #CoronaVirusUpdates #coronavirus #DelhiViolance #memeindo #otaku #OtakuSing #OtakuQuotes #animepic.twitter.com/6Hyytuuh9X",,,#KamenRiderZeroOne #KamenRider #kamenriderfaiz #tokusatsu #supersentai #PowerRangers #powerrangersbeastmorphers #KADOKAWA #KADOKAWAサクラナイツ #TOEIC #TOEI #CoronaVirusUpdates #coronavirus #DelhiViolance #memeindo #otaku #OtakuSing #OtakuQuotes #animepic,1233304608237187072,https://twitter.com/Billyavrian1/status/1233304608237187072
2020-02-28 08:15:06,BitMarvel,,0,0,0,"Baidu warns of big hit from coronavirus outbreak https://bitmarvel.co/baidu-warns-of-big-hit-from-coronavirus-outbreak/ …",,,,1233304607452991488,https://twitter.com/BitMarvel/status/1233304607452991488
2020-02-28 08:15:06,RTLlu,,0,0,0,"Ugespaante Situatioun zu Teneriffa: Touriste beschwéiere sech iwwer Quarantän a fuerderen Evakuéierung vun Hotel. #coronavirus #rtlluhttps://www.rtl.lu/news/international/a/1476270.html …",,,#coronavirus #rtlluhttps,1233304606844780548,https://twitter.com/RTLlu/status/1233304606844780548
2020-02-28 08:15:06,PearsonHards,,0,0,1,"Our latest blog about the Coronavirus discusses whether businesses are ready for any potential interruption that might be caused by this outbreak and what things companies should be considering - http://ow.ly/FuKf50yxWLM",,,,1233304606790373376,https://twitter.com/PearsonHards/status/1233304606790373376
2020-02-28 08:15:06,citizentvkenya,,0,0,1,"Nigeria confirms first case of coronavirus – health ministry http://ow.ly/AIck30qlpJF pic.twitter.com/Mhu0RHHAVz",,,,1233304606026993664,https://twitter.com/citizentvkenya/status/1233304606026993664
2020-02-28 08:15:06,ChrisDod1,,0,0,0,"Why whenever I do a search on what is happening over Corona virus in the UK do I always get a big fat banner at the top of the screen from the Dept of Health and Social Care? I don't want to reminded of their website yet again. I want info elsewhere #covid19uk #coronavirusuk",,,#covid19uk #coronavirusuk,1233304605435584517,https://twitter.com/ChrisDod1/status/1233304605435584517
2020-02-28 08:15:06,ChinaDaily,,0,0,0,"""If you can count on the reports coming out of China, that spread has gone down quite bit,"" said US President Donald Trump at the US coronavirus outbreak briefing. #coronavirus #COVID19pic.twitter.com/2FrxRiojlX",,,#coronavirus #COVID19pic,1233304605330563072,https://twitter.com/ChinaDaily/status/1233304605330563072
2020-02-28 08:15:06,ntvkenya,,0,0,0,"Coronavirus: WHO says situation at a decisive point http://ow.ly/sPXY50yydrM pic.twitter.com/E9XUrs9zeH",,,,1233304605267767296,https://twitter.com/ntvkenya/status/1233304605267767296
2020-02-28 08:15:06,AllIndi34385684,,0,0,0,"Sensex Tumbles 1,200 Points as Coronavirus Fears Grip Markets; Here’s a Look at Top Losers https://allindianews.com.bingnewsquiz.com/sensex-tumbles-1200-points-as-coronavirus-fears-grip-markets-heres-a-look-at-top-losers/ …",,,,1233304605242658816,https://twitter.com/AllIndi34385684/status/1233304605242658816
2020-02-28 08:15:06,aissofiah,MONBEBEnt,0,0,0,"dahlah ko memang babi coronavirus https://twitter.com/MONBEBEnt/status/1233292228648411141 …",,,,1233304604424593411,https://twitter.com/aissofiah/status/1233304604424593411
2020-02-28 08:15:06,zugetti,,0,0,0,"#saunazelt #coronavirus #schnee wer zu Hause ein schönes #sauna wochenende geniessen möchte kann das ich bin 1 h von zürich/ basel / bern entfernt #saunaamsee https://www.instagram.com/p/B9Gn3G2g_E2/?igshid=apfesxwjv5nl …",,,#saunazelt #coronavirus #schnee #sauna #saunaamsee,1233304604411981824,https://twitter.com/zugetti/status/1233304604411981824
2020-02-28 08:15:05,inessou_e__,cat9259,0,0,0,"Mais si les gens y vont au Maghreb , le Maroc est un pays très touristique, des gens partent en Afrique pour le voyage, vous n'avez rien compris au coronavirus, il s'attrape dans le pays même pas en voyageant.",,,,1233304604064067584,https://twitter.com/inessou_e__/status/1233304604064067584
2020-02-28 08:15:05,thaimythbuster,,0,0,0,"Once bustling, Chiang Mai tourist areas are now deserted Thai news agency MCOT has become the latest media outlet to bemoan the devastating effect of the coronavirus (Covid-19) on Thai tourism, after their reporters went to the once thriving area of Nimmanhaemin.",,,,1233304603560681472,https://twitter.com/thaimythbuster/status/1233304603560681472
2020-02-28 08:15:05,mallorcainforma,,0,0,0,"El País más leídas: Últimas noticias del coronavirus, en directo | Nigeria confirma el primer contagio en el África subsahariana http://dlvr.it/RQvXjz @elpais_espanapic.twitter.com/WqbV5PiqxT",,@elpais_espanapic,,1233304602105090049,https://twitter.com/mallorcainforma/status/1233304602105090049
2020-02-28 08:15:05,CGTNFrancais,,0,0,0,"Le labour de printemps est en cours dans de nombreuses régions de Chine dans le contexte de lutte contre l'épidémie de nouveau coronavirus (COVID-19). pic.twitter.com/6EcFE8c25b",,,,1233304601375510528,https://twitter.com/CGTNFrancais/status/1233304601375510528
2020-02-28 08:15:04,92Andrianiutari,,0,0,0,"“Aksi Kemanusiaan mengantisipasi virus corona, TNI-POLRI-Pemda Bersinergi tinjau kesiapan Fasilitas dan keamanan Pulau Sebaru untuk Observasi WNI ABK World Dream” #BersamaCegahCoronapic.twitter.com/RnirqNT6HT",,,#BersamaCegahCoronapic,1233304599550758913,https://twitter.com/92Andrianiutari/status/1233304599550758913
2020-02-28 08:15:04,TheRealOlaDiab,,0,0,0,"No coronavirus cases in #Qatar and risk is currently low: GCO - The Peninsula Qatarhttps://www.thepeninsulaqatar.com/article/26/02/2020/No-coronavirus-cases-in-Qatar-and-risk-is-currently-low-GCO …",,,#Qatar,1233304598305214464,https://twitter.com/TheRealOlaDiab/status/1233304598305214464
2020-02-28 08:15:04,TMZ,,0,0,1,"Ski World Cup Finals In Italy Bans Spectators Due To Coronavirus http://tmz.me/LLUsRLK",,,,1233304597650956290,https://twitter.com/TMZ/status/1233304597650956290
2020-02-28 08:15:04,SpeedBird_NCL,,0,0,0,"Spreading coronavirus is making some American Airlines crews nervous about flying abroad: http://ow.ly/vsgr30qlpuO #Aviation #Airlines #COVID19 #Coronavirus pic.twitter.com/CnKC7jIq54",,,#Aviation #Airlines #COVID19 #Coronavirus,1233304597172772865,https://twitter.com/SpeedBird_NCL/status/1233304597172772865
2020-02-28 08:15:03,blueit_news,,0,0,0,"#Smart_working, da necessità a #chance di #innovazione per l’ #Italia L’emergenza #Coronavirus ha portato alla ribalta il #lavoro_agile e contribuito alla diffusione di nuovi modelli organizzativi e culturali al passo con la #rivoluzione_digitale @Cor_Comhttps://www.corrierecomunicazioni.it/lavoro-carriere/smart-working/smart-working-da-necessita-a-chance-di-innovazione-per-litalia/ …",,@Cor_Comhttps,#Smart_working #chance #innovazione #Italia #Coronavirus #lavoro_agile #rivoluzione_digitale,1233304595016888320,https://twitter.com/blueit_news/status/1233304595016888320
